series_id,TradeTransportationAndUtilities,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CES4000000001    ,22067.0,,1992-07-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9160.0,,1992-07-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18457.0,,1992-07-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18444.0,,1992-08-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9159.0,,1992-08-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18450.0,,1992-08-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22050.0,,1992-08-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,9090.0,,1992-08-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22042.0,,1992-08-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,22064.0,,1992-09-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,18457.0,,1992-09-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22047.0,,1992-09-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,18466.0,,1992-09-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9147.0,,1992-09-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9125.0,,1992-09-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22187.0,,1992-10-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9138.0,,1992-10-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22063.0,,1992-10-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,18472.0,,1992-10-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9213.0,,1992-10-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18586.0,,1992-10-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18849.0,,1992-11-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22068.0,,1992-11-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,22445.0,,1992-11-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9137.0,,1992-11-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9400.0,,1992-11-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18489.0,,1992-11-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22731.0,,1992-12-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9131.0,,1992-12-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18492.0,,1992-12-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9577.0,,1992-12-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22088.0,,1992-12-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,19119.0,,1992-12-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22027.0,,1993-01-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,9170.0,,1993-01-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9168.0,,1993-01-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18551.0,,1993-01-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22147.0,,1993-01-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,18444.0,,1993-01-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9198.0,,1993-02-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18606.0,,1993-02-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18286.0,,1993-02-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,21863.0,,1993-02-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,9058.0,,1993-02-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22196.0,,1993-02-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9184.0,,1993-03-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18589.0,,1993-03-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18251.0,,1993-03-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,21828.0,,1993-03-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,9010.0,,1993-03-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22180.0,,1993-03-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,21960.0,,1993-04-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,22209.0,,1993-04-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9199.0,,1993-04-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18364.0,,1993-04-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18605.0,,1993-04-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9048.0,,1993-04-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9219.0,,1993-05-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22156.0,,1993-05-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,18549.0,,1993-05-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22258.0,,1993-05-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,18650.0,,1993-05-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9132.0,,1993-05-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22327.0,,1993-06-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,9187.0,,1993-06-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18711.0,,1993-06-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22307.0,,1993-06-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9234.0,,1993-06-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18687.0,,1993-06-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18735.0,,1993-07-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9166.0,,1993-07-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18723.0,,1993-07-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22364.0,,1993-07-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9253.0,,1993-07-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22347.0,,1993-07-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,22377.0,,1993-08-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,22361.0,,1993-08-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9255.0,,1993-08-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18753.0,,1993-08-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9183.0,,1993-08-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18740.0,,1993-08-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9276.0,,1993-09-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9249.0,,1993-09-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22431.0,,1993-09-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,22434.0,,1993-09-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,18792.0,,1993-09-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18796.0,,1993-09-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18843.0,,1993-10-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22588.0,,1993-10-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9299.0,,1993-10-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9363.0,,1993-10-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18947.0,,1993-10-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22481.0,,1993-10-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,22901.0,,1993-11-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,9580.0,,1993-11-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9306.0,,1993-11-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,19249.0,,1993-11-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18873.0,,1993-11-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22512.0,,1993-11-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,9783.0,,1993-12-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,23230.0,,1993-12-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9327.0,,1993-12-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,19549.0,,1993-12-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18920.0,,1993-12-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22572.0,,1993-12-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,22612.0,,1994-01-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,22490.0,,1994-01-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,18834.0,,1994-01-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,18947.0,,1994-01-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9336.0,,1994-01-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9334.0,,1994-01-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22374.0,,1994-02-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9375.0,,1994-02-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9233.0,,1994-02-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,19044.0,,1994-02-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18723.0,,1994-02-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22710.0,,1994-02-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,19125.0,,1994-03-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9239.0,,1994-03-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18789.0,,1994-03-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22815.0,,1994-03-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9416.0,,1994-03-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22463.0,,1994-03-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9447.0,,1994-04-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,19141.0,,1994-04-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,18901.0,,1994-04-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9293.0,,1994-04-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22833.0,,1994-04-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,22586.0,,1994-04-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9479.0,,1994-05-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,22846.0,,1994-05-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000010    ,9385.0,,1994-05-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,22949.0,,1994-05-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,19246.0,,1994-05-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,19142.0,,1994-05-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9517.0,,1994-06-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,23056.0,,1994-06-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,19307.0,,1994-06-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9468.0,,1994-06-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,23027.0,,1994-06-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,19336.0,,1994-06-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9467.0,,1994-07-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,19354.0,,1994-07-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,19376.0,,1994-07-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,23091.0,,1994-07-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000001    ,23115.0,,1994-07-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9560.0,,1994-07-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,23200.0,,1994-08-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,19453.0,,1994-08-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9524.0,,1994-08-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9602.0,,1994-08-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,19433.0,,1994-08-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,23177.0,,1994-08-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CEU4000000006    ,19522.0,,1994-09-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,23294.0,,1994-09-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,19534.0,,1994-09-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000001    ,23288.0,,1994-09-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9648.0,,1994-09-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9619.0,,1994-09-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,23359.0,,1994-10-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,23470.0,,1994-10-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000010    ,9673.0,,1994-10-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,19697.0,,1994-10-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000006    ,19590.0,,1994-10-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,9742.0,,1994-10-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,10024.0,,1994-11-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9728.0,,1994-11-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,23464.0,,1994-11-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
CEU4000000001    ,23885.0,,1994-11-01,40,40000000,01,U,"All employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1939,M01,2023,M02
CES4000000006    ,19681.0,,1994-11-01,40,40000000,06,S,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,20086.0,,1994-11-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CEU4000000010    ,10241.0,,1994-12-01,40,40000000,10,U,"Women employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000010    ,9765.0,,1994-12-01,40,40000000,10,S,"Women employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1964,M01,2023,M02
CEU4000000006    ,20422.0,,1994-12-01,40,40000000,06,U,"Production and nonsupervisory employees, thousands, trade, transportation, and utilities, not seasonally adjusted",,1964,M01,2023,M02
CES4000000001    ,23546.0,,1994-12-01,40,40000000,01,S,"All employees, thousands, trade, transportation, and utilities, seasonally adjusted",,1939,M01,2023,M02
